OrderID,OrderDate,ProductID,RegionID,CustomerID,Quantity,UnitPrice,Discount,SalesAmount,COGS,Profit
SO02978,2024-04-14,P018,R03,C0125,12,89.00,0.05,1014.60,336.00,678.60
SO03808,2024-04-14,P014,R05,C0154,4,499.00,0.15,1696.60,720.00,976.60
SO00583,2024-04-15,P019,R02,C0114,2,79.00,0.00,158.00,48.00,110.00
SO01422,2024-04-15,P009,R05,C0149,2,99.00,0.15,168.30,68.00,100.30
SO01522,2024-04-15,P011,R03,C0097,3,39.00,0.00,117.00,36.00,81.00
SO02014,2024-04-15,P004,R01,C0014,5,1899.00,0.00,9495.00,4900.00,4595.00
SO02238,2024-04-15,P015,R01,C0144,2,119.00,0.00,238.00,76.00,162.00
SO02648,2024-04-15,P001,R07,C0151,1,699.00,0.05,664.05,320.00,344.05
SO02966,2024-04-15,P013,R04,C0029,1,329.00,0.20,263.20,110.00,153.20
SO00035,2024-04-16,P012,R02,C0081,1,49.00,0.05,46.55,14.00,32.55
SO00322,2024-04-16,P010,R05,C0047,2,69.00,0.15,117.30,44.00,73.30
SO01453,2024-04-16,P016,R02,C0118,5,95.00,0.00,475.00,150.00,325.00
SO01754,2024-04-16,P015,R02,C0048,2,119.00,0.00,238.00,76.00,162.00
SO02450,2024-04-16,P013,R03,C0085,1,329.00,0.00,329.00,110.00,219.00
SO02599,2024-04-16,P009,R05,C0151,12,99.00,0.10,1069.20,408.00,661.20
SO02666,2024-04-16,P002,R01,C0125,2,399.00,0.00,798.00,360.00,438.00
SO03006,2024-04-16,P002,R04,C0099,3,399.00,0.10,1077.30,540.00,537.30
SO00083,2024-04-17,P014,R05,C0112,1,499.00,0.15,424.15,180.00,244.15
SO00569,2024-04-17,P004,R05,C0072,3,1899.00,0.00,5697.00,2940.00,2757.00
SO01810,2024-04-17,P013,R03,C0150,4,329.00,0.05,1250.20,440.00,810.20
SO02735,2024-04-17,P019,R01,C0107,3,79.00,0.15,201.45,72.00,129.45
SO03734,2024-04-17,P015,R03,C0009,2,119.00,0.00,238.00,76.00,162.00
SO03868,2024-04-17,P006,R02,C0062,2,179.00,0.00,358.00,110.00,248.00
SO01125,2024-04-18,P017,R02,C0040,8,199.00,0.05,1512.40,520.00,992.40
SO01846,2024-04-18,P012,R02,C0042,1,49.00,0.10,44.10,14.00,30.10
SO03708,2024-04-18,P003,R06,C0157,1,1199.00,0.00,1199.00,640.00,559.00
SO03966,2024-04-18,P019,R03,C0069,1,79.00,0.00,79.00,24.00,55.00
SO00989,2024-04-19,P015,R04,C0094,5,119.00,0.10,535.50,190.00,345.50
SO01223,2024-04-19,P009,R05,C0128,1,99.00,0.10,89.10,34.00,55.10
SO01790,2024-04-19,P005,R07,C0131,3,89.00,0.10,240.30,84.00,156.30
SO01991,2024-04-19,P012,R01,C0132,1,49.00,0.00,49.00,14.00,35.00
SO03582,2024-04-19,P001,R03,C0105,3,699.00,0.00,2097.00,960.00,1137.00
SO03842,2024-04-19,P016,R07,C0093,2,95.00,0.05,180.50,60.00,120.50
SO01350,2024-04-20,P008,R01,C0159,1,299.00,0.10,269.10,95.00,174.10
SO02032,2024-04-20,P006,R05,C0020,4,179.00,0.00,716.00,220.00,496.00
SO02115,2024-04-20,P007,R03,C0135,1,129.00,0.00,129.00,42.00,87.00
SO02442,2024-04-20,P017,R04,C0053,1,199.00,0.10,179.10,65.00,114.10
SO02571,2024-04-20,P009,R06,C0123,2,99.00,0.10,178.20,68.00,110.20
SO03824,2024-04-20,P012,R01,C0044,2,49.00,0.00,98.00,28.00,70.00
SO00147,2024-04-21,P006,R08,C0083,1,179.00,0.00,179.00,55.00,124.00
SO01150,2024-04-21,P008,R05,C0022,5,299.00,0.00,1495.00,475.00,1020.00
SO01302,2024-04-21,P006,R08,C0005,2,179.00,0.10,322.20,110.00,212.20
SO02452,2024-04-21,P015,R02,C0156,2,119.00,0.10,214.20,76.00,138.20
SO03206,2024-04-21,P020,R07,C0022,1,29.00,0.00,29.00,8.00,21.00
SO03827,2024-04-21,P004,R06,C0104,2,1899.00,0.00,3798.00,1960.00,1838.00
SO00130,2024-04-22,P002,R02,C0108,5,399.00,0.00,1995.00,900.00,1095.00
SO00715,2024-04-22,P009,R02,C0033,5,99.00,0.00,495.00,170.00,325.00
SO01140,2024-04-22,P013,R01,C0033,8,329.00,0.00,2632.00,880.00,1752.00
SO01183,2024-04-22,P006,R05,C0089,1,179.00,0.10,161.10,55.00,106.10
SO01324,2024-04-22,P004,R03,C0028,1,1899.00,0.15,1614.15,980.00,634.15
SO01387,2024-04-22,P007,R08,C0083,1,129.00,0.10,116.10,42.00,74.10
SO02074,2024-04-22,P005,R03,C0060,1,89.00,0.00,89.00,28.00,61.00
SO02824,2024-04-22,P017,R02,C0092,2,199.00,0.15,338.30,130.00,208.30
SO03634,2024-04-22,P002,R01,C0019,2,399.00,0.05,758.10,360.00,398.10
SO03672,2024-04-22,P008,R02,C0037,3,299.00,0.00,897.00,285.00,612.00
SO03852,2024-04-22,P001,R01,C0157,2,699.00,0.00,1398.00,640.00,758.00
SO03899,2024-04-23,P004,R05,C0124,3,1899.00,0.00,5697.00,2940.00,2757.00
SO00547,2024-04-24,P016,R05,C0134,3,95.00,0.10,256.50,90.00,166.50
SO00811,2024-04-24,P005,R05,C0158,3,89.00,0.05,253.65,84.00,169.65
SO01501,2024-04-24,P020,R02,C0012,2,29.00,0.00,58.00,16.00,42.00
SO01525,2024-04-24,P003,R04,C0034,3,1199.00,0.00,3597.00,1920.00,1677.00
SO01888,2024-04-24,P018,R07,C0158,1,89.00,0.00,89.00,28.00,61.00
SO03276,2024-04-24,P009,R04,C0124,1,99.00,0.05,94.05,34.00,60.05
SO03859,2024-04-24,P019,R08,C0073,1,79.00,0.05,75.05,24.00,51.05
SO00772,2024-04-25,P016,R05,C0047,5,95.00,0.00,475.00,150.00,325.00
SO02363,2024-04-25,P003,R02,C0167,2,1199.00,0.00,2398.00,1280.00,1118.00
SO02847,2024-04-25,P013,R01,C0122,4,329.00,0.15,1118.60,440.00,678.60
SO02094,2024-04-26,P016,R06,C0002,4,95.00,0.05,361.00,120.00,241.00
SO03760,2024-04-26,P020,R07,C0056,2,29.00,0.05,55.10,16.00,39.10
SO00887,2024-04-27,P006,R04,C0143,1,179.00,0.00,179.00,55.00,124.00
SO01144,2024-04-27,P014,R01,C0053,2,499.00,0.20,798.40,360.00,438.40
SO01202,2024-04-27,P005,R01,C0155,3,89.00,0.05,253.65,84.00,169.65
SO01689,2024-04-27,P020,R06,C0013,3,29.00,0.05,82.65,24.00,58.65
SO02284,2024-04-27,P009,R03,C0053,4,99.00,0.10,356.40,136.00,220.40
SO02449,2024-04-27,P002,R08,C0008,1,399.00,0.00,399.00,180.00,219.00
SO02882,2024-04-27,P008,R03,C0002,2,299.00,0.00,598.00,190.00,408.00
SO00441,2024-04-28,P019,R04,C0059,1,79.00,0.05,75.05,24.00,51.05
SO01460,2024-04-28,P016,R06,C0062,1,95.00,0.05,90.25,30.00,60.25
SO00237,2024-04-29,P013,R01,C0122,3,329.00,0.00,987.00,330.00,657.00
SO00290,2024-04-29,P015,R04,C0109,3,119.00,0.00,357.00,114.00,243.00
SO00433,2024-04-29,P020,R04,C0078,2,29.00,0.05,55.10,16.00,39.10
SO00732,2024-04-29,P005,R04,C0151,8,89.00,0.05,676.40,224.00,452.40
SO01031,2024-04-29,P011,R04,C0104,2,39.00,0.00,78.00,24.00,54.00
SO02153,2024-04-29,P011,R04,C0161,1,39.00,0.00,39.00,12.00,27.00
SO02991,2024-04-29,P016,R07,C0025,4,95.00,0.00,380.00,120.00,260.00
SO03115,2024-04-29,P009,R05,C0067,1,99.00,0.05,94.05,34.00,60.05
SO03154,2024-04-29,P010,R07,C0121,1,69.00,0.00,69.00,22.00,47.00
SO03393,2024-04-29,P013,R07,C0085,8,329.00,0.00,2632.00,880.00,1752.00
SO03589,2024-04-29,P019,R07,C0060,1,79.00,0.00,79.00,24.00,55.00
SO03623,2024-04-29,P005,R02,C0015,2,89.00,0.00,178.00,56.00,122.00
SO01224,2024-04-30,P014,R02,C0177,3,499.00,0.00,1497.00,540.00,957.00
SO02002,2024-04-30,P009,R03,C0136,1,99.00,0.10,89.10,34.00,55.10
SO02781,2024-04-30,P002,R07,C0080,5,399.00,0.10,1795.50,900.00,895.50
SO01354,2024-05-01,P017,R02,C0062,8,199.00,0.10,1432.80,520.00,912.80
SO01709,2024-05-01,P005,R07,C0159,1,89.00,0.10,80.10,28.00,52.10
SO03052,2024-05-01,P007,R01,C0138,2,129.00,0.10,232.20,84.00,148.20
SO03119,2024-05-01,P004,R05,C0123,2,1899.00,0.00,3798.00,1960.00,1838.00
SO03132,2024-05-01,P010,R02,C0148,1,69.00,0.00,69.00,22.00,47.00
SO03403,2024-05-01,P008,R07,C0074,4,299.00,0.05,1136.20,380.00,756.20
SO00509,2024-05-02,P002,R08,C0144,2,399.00,0.00,798.00,360.00,438.00
SO01226,2024-05-02,P011,R06,C0178,4,39.00,0.00,156.00,48.00,108.00
SO01774,2024-05-02,P013,R07,C0057,12,329.00,0.00,3948.00,1320.00,2628.00
SO03337,2024-05-02,P016,R01,C0144,3,95.00,0.00,285.00,90.00,195.00
SO00230,2024-05-03,P019,R04,C0043,1,79.00,0.00,79.00,24.00,55.00
SO00851,2024-05-03,P013,R06,C0107,8,329.00,0.00,2632.00,880.00,1752.00
SO01551,2024-05-03,P004,R05,C0014,1,1899.00,0.00,1899.00,980.00,919.00
SO01877,2024-05-03,P013,R02,C0030,1,329.00,0.00,329.00,110.00,219.00
SO01995,2024-05-03,P009,R07,C0121,2,99.00,0.10,178.20,68.00,110.20
SO02109,2024-05-03,P020,R04,C0084,1,29.00,0.00,29.00,8.00,21.00
SO02190,2024-05-03,P010,R02,C0068,2,69.00,0.10,124.20,44.00,80.20
SO03198,2024-05-03,P013,R02,C0070,2,329.00,0.00,658.00,220.00,438.00
SO03317,2024-05-03,P010,R08,C0117,1,69.00,0.00,69.00,22.00,47.00
SO01263,2024-05-04,P014,R04,C0087,3,499.00,0.10,1347.30,540.00,807.30
SO01765,2024-05-04,P010,R04,C0105,1,69.00,0.00,69.00,22.00,47.00
SO02900,2024-05-04,P007,R02,C0112,2,129.00,0.00,258.00,84.00,174.00
SO03524,2024-05-04,P008,R07,C0076,1,299.00,0.00,299.00,95.00,204.00
SO03970,2024-05-04,P007,R05,C0043,8,129.00,0.05,980.40,336.00,644.40
SO00870,2024-05-05,P005,R05,C0037,5,89.00,0.15,378.25,140.00,238.25
SO02810,2024-05-05,P017,R01,C0027,1,199.00,0.15,169.15,65.00,104.15
SO03237,2024-05-05,P013,R01,C0106,3,329.00,0.00,987.00,330.00,657.00
SO03290,2024-05-05,P007,R07,C0024,2,129.00,0.00,258.00,84.00,174.00
SO03496,2024-05-05,P018,R07,C0093,1,89.00,0.00,89.00,28.00,61.00
SO00135,2024-05-06,P013,R04,C0112,3,329.00,0.00,987.00,330.00,657.00
SO00151,2024-05-06,P008,R02,C0124,2,299.00,0.00,598.00,190.00,408.00
SO01728,2024-05-06,P020,R05,C0152,1,29.00,0.10,26.10,8.00,18.10
SO02642,2024-05-06,P004,R07,C0092,3,1899.00,0.00,5697.00,2940.00,2757.00
SO02925,2024-05-06,P007,R05,C0090,1,129.00,0.00,129.00,42.00,87.00
SO03636,2024-05-06,P005,R06,C0014,2,89.00,0.00,178.00,56.00,122.00
SO03938,2024-05-06,P014,R01,C0141,2,499.00,0.00,998.00,360.00,638.00
SO00283,2024-05-07,P007,R02,C0040,1,129.00,0.05,122.55,42.00,80.55
SO01126,2024-05-07,P002,R03,C0081,1,399.00,0.15,339.15,180.00,159.15
SO01587,2024-05-07,P007,R03,C0025,2,129.00,0.15,219.30,84.00,135.30
SO01713,2024-05-07,P016,R04,C0036,2,95.00,0.00,190.00,60.00,130.00
SO02768,2024-05-07,P008,R05,C0074,5,299.00,0.05,1420.25,475.00,945.25
SO03993,2024-05-07,P014,R02,C0045,1,499.00,0.20,399.20,180.00,219.20
SO02202,2024-05-08,P011,R03,C0074,1,39.00,0.00,39.00,12.00,27.00
SO03023,2024-05-08,P002,R04,C0126,3,399.00,0.00,1197.00,540.00,657.00
SO00337,2024-05-09,P019,R06,C0004,1,79.00,0.05,75.05,24.00,51.05
SO02477,2024-05-09,P012,R06,C0071,2,49.00,0.10,88.20,28.00,60.20
SO03991,2024-05-09,P015,R03,C0079,1,119.00,0.05,113.05,38.00,75.05
SO00346,2024-05-10,P016,R03,C0014,2,95.00,0.00,190.00,60.00,130.00
SO00515,2024-05-10,P011,R08,C0142,4,39.00,0.10,140.40,48.00,92.40
SO01212,2024-05-10,P012,R06,C0151,2,49.00,0.00,98.00,28.00,70.00
SO01811,2024-05-10,P016,R04,C0013,2,95.00,0.00,190.00,60.00,130.00
SO02267,2024-05-10,P006,R05,C0166,2,179.00,0.00,358.00,110.00,248.00
SO03345,2024-05-10,P003,R07,C0131,3,1199.00,0.05,3417.15,1920.00,1497.15
SO00070,2024-05-11,P009,R05,C0044,2,99.00,0.00,198.00,68.00,130.00
SO00143,2024-05-11,P002,R04,C0098,2,399.00,0.00,798.00,360.00,438.00
SO00484,2024-05-11,P010,R05,C0004,1,69.00,0.00,69.00,22.00,47.00
SO01119,2024-05-11,P012,R04,C0105,3,49.00,0.00,147.00,42.00,105.00
SO01461,2024-05-11,P019,R06,C0138,4,79.00,0.00,316.00,96.00,220.00
SO01648,2024-05-11,P017,R02,C0095,1,199.00,0.00,199.00,65.00,134.00
SO02870,2024-05-11,P004,R06,C0106,2,1899.00,0.00,3798.00,1960.00,1838.00
SO03548,2024-05-11,P016,R01,C0149,1,95.00,0.10,85.50,30.00,55.50
SO03611,2024-05-11,P016,R08,C0051,3,95.00,0.00,285.00,90.00,195.00
SO00055,2024-05-12,P001,R01,C0050,4,699.00,0.00,2796.00,1280.00,1516.00
SO00284,2024-05-12,P003,R04,C0162,2,1199.00,0.15,2038.30,1280.00,758.30
SO00803,2024-05-12,P004,R07,C0170,1,1899.00,0.00,1899.00,980.00,919.00
SO01745,2024-05-12,P018,R05,C0095,3,89.00,0.00,267.00,84.00,183.00
SO01819,2024-05-12,P019,R04,C0170,8,79.00,0.05,600.40,192.00,408.40
SO03477,2024-05-12,P020,R02,C0072,4,29.00,0.00,116.00,32.00,84.00
SO03950,2024-05-12,P018,R05,C0136,12,89.00,0.00,1068.00,336.00,732.00
SO00101,2024-05-13,P015,R03,C0137,2,119.00,0.00,238.00,76.00,162.00
SO01489,2024-05-13,P013,R08,C0090,3,329.00,0.00,987.00,330.00,657.00
SO03064,2024-05-13,P019,R08,C0109,8,79.00,0.15,537.20,192.00,345.20
SO03333,2024-05-13,P017,R02,C0167,2,199.00,0.00,398.00,130.00,268.00
SO03742,2024-05-13,P013,R05,C0067,1,329.00,0.05,312.55,110.00,202.55
SO00304,2024-05-14,P016,R02,C0075,12,95.00,0.05,1083.00,360.00,723.00
SO00380,2024-05-14,P004,R08,C0036,2,1899.00,0.00,3798.00,1960.00,1838.00
SO01482,2024-05-14,P011,R02,C0015,2,39.00,0.05,74.10,24.00,50.10
SO01786,2024-05-14,P006,R04,C0018,2,179.00,0.00,358.00,110.00,248.00
SO01928,2024-05-14,P014,R04,C0098,3,499.00,0.00,1497.00,540.00,957.00
SO01992,2024-05-14,P007,R08,C0111,3,129.00,0.20,309.60,126.00,183.60
SO02430,2024-05-14,P017,R02,C0006,5,199.00,0.10,895.50,325.00,570.50
SO02434,2024-05-14,P002,R07,C0029,2,399.00,0.05,758.10,360.00,398.10
SO03039,2024-05-14,P007,R02,C0108,4,129.00,0.00,516.00,168.00,348.00
SO03986,2024-05-14,P018,R01,C0169,5,89.00,0.10,400.50,140.00,260.50
SO00746,2024-05-15,P017,R05,C0048,1,199.00,0.05,189.05,65.00,124.05
SO00808,2024-05-15,P001,R02,C0071,3,699.00,0.10,1887.30,960.00,927.30
SO01646,2024-05-15,P001,R03,C0175,1,699.00,0.05,664.05,320.00,344.05
SO00177,2024-05-16,P014,R08,C0100,5,499.00,0.00,2495.00,900.00,1595.00
SO00386,2024-05-16,P008,R08,C0104,2,299.00,0.00,598.00,190.00,408.00
SO00976,2024-05-16,P020,R02,C0054,8,29.00,0.10,208.80,64.00,144.80
SO01014,2024-05-16,P005,R07,C0114,1,89.00,0.00,89.00,28.00,61.00
SO01156,2024-05-16,P004,R07,C0171,5,1899.00,0.00,9495.00,4900.00,4595.00
SO01763,2024-05-16,P019,R05,C0009,1,79.00,0.15,67.15,24.00,43.15
SO02196,2024-05-16,P010,R04,C0118,8,69.00,0.15,469.20,176.00,293.20
SO03166,2024-05-16,P015,R07,C0071,3,119.00,0.05,339.15,114.00,225.15
SO00391,2024-05-17,P010,R02,C0118,1,69.00,0.15,58.65,22.00,36.65
SO00465,2024-05-17,P018,R04,C0158,1,89.00,0.00,89.00,28.00,61.00
SO01255,2024-05-17,P006,R01,C0059,2,179.00,0.00,358.00,110.00,248.00
SO02277,2024-05-17,P014,R03,C0048,3,499.00,0.00,1497.00,540.00,957.00
SO02394,2024-05-17,P019,R06,C0157,1,79.00,0.10,71.10,24.00,47.10
SO02714,2024-05-17,P013,R02,C0064,1,329.00,0.05,312.55,110.00,202.55
SO03092,2024-05-17,P011,R04,C0053,3,39.00,0.05,111.15,36.00,75.15
SO03285,2024-05-17,P019,R04,C0011,2,79.00,0.00,158.00,48.00,110.00
SO03327,2024-05-17,P004,R06,C0068,5,1899.00,0.00,9495.00,4900.00,4595.00
SO03631,2024-05-17,P015,R07,C0036,1,119.00,0.00,119.00,38.00,81.00
SO00318,2024-05-18,P004,R07,C0129,2,1899.00,0.20,3038.40,1960.00,1078.40
SO02034,2024-05-18,P007,R05,C0043,2,129.00,0.00,258.00,84.00,174.00
SO02144,2024-05-18,P011,R07,C0149,1,39.00,0.00,39.00,12.00,27.00
SO02656,2024-05-18,P003,R02,C0093,1,1199.00,0.15,1019.15,640.00,379.15
SO02983,2024-05-18,P020,R08,C0009,1,29.00,0.00,29.00,8.00,21.00
SO03311,2024-05-18,P005,R08,C0063,3,89.00,0.05,253.65,84.00,169.65
SO03486,2024-05-18,P001,R03,C0170,5,699.00,0.05,3320.25,1600.00,1720.25
SO00669,2024-05-19,P003,R04,C0105,5,1199.00,0.00,5995.00,3200.00,2795.00
SO00686,2024-05-19,P018,R01,C0090,2,89.00,0.05,169.10,56.00,113.10
SO00723,2024-05-19,P006,R05,C0021,5,179.00,0.00,895.00,275.00,620.00
SO01091,2024-05-19,P012,R05,C0085,1,49.00,0.00,49.00,14.00,35.00
SO01164,2024-05-19,P004,R08,C0088,2,1899.00,0.00,3798.00,1960.00,1838.00
SO01784,2024-05-19,P011,R02,C0041,1,39.00,0.00,39.00,12.00,27.00
SO02413,2024-05-19,P011,R06,C0012,3,39.00,0.00,117.00,36.00,81.00
SO00456,2024-05-20,P009,R06,C0049,1,99.00,0.05,94.05,34.00,60.05
SO01691,2024-05-20,P018,R05,C0123,1,89.00,0.20,71.20,28.00,43.20
SO03447,2024-05-20,P004,R05,C0177,3,1899.00,0.05,5412.15,2940.00,2472.15
SO03911,2024-05-20,P003,R06,C0013,4,1199.00,0.00,4796.00,2560.00,2236.00
SO01599,2024-05-21,P006,R01,C0032,3,179.00,0.05,510.15,165.00,345.15
SO01382,2024-05-22,P002,R03,C0034,2,399.00,0.05,758.10,360.00,398.10
SO01670,2024-05-22,P015,R05,C0177,2,119.00,0.00,238.00,76.00,162.00
SO02031,2024-05-22,P009,R06,C0015,3,99.00,0.00,297.00,102.00,195.00
SO02130,2024-05-22,P002,R05,C0027,1,399.00,0.00,399.00,180.00,219.00
SO00030,2024-05-23,P001,R07,C0165,2,699.00,0.15,1188.30,640.00,548.30
SO01080,2024-05-23,P005,R07,C0115,4,89.00,0.00,356.00,112.00,244.00
SO01541,2024-05-23,P013,R04,C0156,1,329.00,0.10,296.10,110.00,186.10
SO02470,2024-05-23,P016,R03,C0039,1,95.00,0.00,95.00,30.00,65.00
SO02731,2024-05-23,P014,R06,C0065,1,499.00,0.00,499.00,180.00,319.00
SO02997,2024-05-23,P008,R05,C0153,3,299.00,0.00,897.00,285.00,612.00
SO02998,2024-05-23,P017,R07,C0001,1,199.00,0.05,189.05,65.00,124.05
SO00262,2024-05-24,P017,R06,C0012,1,199.00,0.00,199.00,65.00,134.00
SO00493,2024-05-24,P008,R07,C0113,12,299.00,0.00,3588.00,1140.00,2448.00
SO00878,2024-05-24,P009,R05,C0083,12,99.00,0.00,1188.00,408.00,780.00
SO02982,2024-05-24,P015,R07,C0061,3,119.00,0.00,357.00,114.00,243.00
SO03117,2024-05-24,P019,R04,C0049,1,79.00,0.15,67.15,24.00,43.15
SO03551,2024-05-24,P011,R02,C0050,1,39.00,0.00,39.00,12.00,27.00
SO03769,2024-05-24,P007,R05,C0067,5,129.00,0.10,580.50,210.00,370.50
SO03942,2024-05-24,P012,R04,C0130,2,49.00,0.00,98.00,28.00,70.00
SO01168,2024-05-25,P013,R04,C0041,2,329.00,0.00,658.00,220.00,438.00
SO01365,2024-05-25,P013,R03,C0013,2,329.00,0.05,625.10,220.00,405.10
SO01839,2024-05-25,P011,R07,C0164,12,39.00,0.00,468.00,144.00,324.00
SO02996,2024-05-25,P015,R04,C0061,1,119.00,0.05,113.05,38.00,75.05
SO03233,2024-05-25,P013,R03,C0045,4,329.00,0.10,1184.40,440.00,744.40
SO03977,2024-05-25,P019,R06,C0093,2,79.00,0.00,158.00,48.00,110.00
SO00017,2024-05-26,P014,R06,C0035,3,499.00,0.00,1497.00,540.00,957.00
SO00286,2024-05-26,P020,R01,C0170,2,29.00,0.00,58.00,16.00,42.00
SO00361,2024-05-26,P012,R08,C0107,2,49.00,0.00,98.00,28.00,70.00
SO00891,2024-05-26,P003,R04,C0134,3,1199.00,0.10,3237.30,1920.00,1317.30
SO01753,2024-05-26,P018,R06,C0058,3,89.00,0.00,267.00,84.00,183.00
SO02018,2024-05-26,P012,R01,C0162,5,49.00,0.00,245.00,70.00,175.00
SO03307,2024-05-26,P019,R05,C0087,8,79.00,0.10,568.80,192.00,376.80
SO00205,2024-05-27,P018,R03,C0012,1,89.00,0.05,84.55,28.00,56.55
SO01057,2024-05-27,P004,R05,C0142,1,1899.00,0.00,1899.00,980.00,919.00
SO01385,2024-05-27,P006,R08,C0123,2,179.00,0.10,322.20,110.00,212.20
SO02300,2024-05-27,P016,R04,C0034,1,95.00,0.10,85.50,30.00,55.50
SO03534,2024-05-27,P016,R01,C0119,3,95.00,0.05,270.75,90.00,180.75
SO00080,2024-05-28,P019,R02,C0179,8,79.00,0.00,632.00,192.00,440.00
SO01294,2024-05-28,P012,R01,C0097,1,49.00,0.00,49.00,14.00,35.00
SO03131,2024-05-28,P004,R04,C0179,1,1899.00,0.00,1899.00,980.00,919.00
SO01623,2024-05-29,P002,R04,C0015,1,399.00,0.10,359.10,180.00,179.10
SO03407,2024-05-29,P006,R03,C0026,2,179.00,0.20,286.40,110.00,176.40
SO03722,2024-05-29,P014,R05,C0150,2,499.00,0.00,998.00,360.00,638.00
SO01875,2024-05-30,P007,R08,C0125,1,129.00,0.05,122.55,42.00,80.55
SO03230,2024-05-30,P010,R07,C0013,1,69.00,0.00,69.00,22.00,47.00
SO03315,2024-05-30,P001,R04,C0156,1,699.00,0.10,629.10,320.00,309.10
SO03376,2024-05-30,P006,R01,C0096,3,179.00,0.00,537.00,165.00,372.00
SO00045,2024-05-31,P009,R03,C0134,3,99.00,0.00,297.00,102.00,195.00
SO00104,2024-05-31,P019,R02,C0045,4,79.00,0.05,300.20,96.00,204.20
SO00249,2024-05-31,P002,R07,C0031,1,399.00,0.10,359.10,180.00,179.10
SO00568,2024-05-31,P018,R06,C0028,1,89.00,0.00,89.00,28.00,61.00
SO02050,2024-05-31,P007,R08,C0014,2,129.00,0.15,219.30,84.00,135.30
SO02247,2024-05-31,P013,R07,C0084,1,329.00,0.00,329.00,110.00,219.00
SO02830,2024-05-31,P014,R05,C0055,5,499.00,0.00,2495.00,900.00,1595.00
SO02842,2024-05-31,P009,R01,C0022,3,99.00,0.00,297.00,102.00,195.00
SO00300,2024-06-01,P007,R05,C0037,2,129.00,0.00,258.00,84.00,174.00
SO01248,2024-06-01,P005,R01,C0057,1,89.00,0.05,84.55,28.00,56.55
SO01653,2024-06-01,P019,R05,C0171,2,79.00,0.00,158.00,48.00,110.00
SO01915,2024-06-01,P015,R07,C0012,5,119.00,0.05,565.25,190.00,375.25
SO02367,2024-06-01,P019,R02,C0113,3,79.00,0.10,213.30,72.00,141.30
SO03205,2024-06-01,P016,R03,C0169,1,95.00,0.00,95.00,30.00,65.00
SO03305,2024-06-01,P020,R05,C0034,1,29.00,0.00,29.00,8.00,21.00
SO03498,2024-06-01,P017,R08,C0050,3,199.00,0.00,597.00,195.00,402.00
SO00794,2024-06-02,P015,R03,C0012,2,119.00,0.00,238.00,76.00,162.00
SO01901,2024-06-02,P007,R03,C0031,3,129.00,0.05,367.65,126.00,241.65
SO03384,2024-06-02,P011,R04,C0073,2,39.00,0.05,74.10,24.00,50.10
SO00289,2024-06-03,P016,R08,C0177,3,95.00,0.00,285.00,90.00,195.00
SO00687,2024-06-03,P007,R01,C0076,3,129.00,0.00,387.00,126.00,261.00
SO01016,2024-06-03,P001,R08,C0073,5,699.00,0.00,3495.00,1600.00,1895.00
SO02047,2024-06-03,P005,R01,C0142,1,89.00,0.10,80.10,28.00,52.10
SO00203,2024-06-04,P004,R02,C0012,3,1899.00,0.00,5697.00,2940.00,2757.00
SO00241,2024-06-04,P009,R02,C0109,5,99.00,0.00,495.00,170.00,325.00
SO02305,2024-06-04,P017,R05,C0027,12,199.00,0.05,2268.60,780.00,1488.60
SO03005,2024-06-04,P011,R05,C0090,1,39.00,0.05,37.05,12.00,25.05
SO03635,2024-06-04,P010,R01,C0075,1,69.00,0.00,69.00,22.00,47.00
SO00057,2024-06-05,P012,R03,C0047,1,49.00,0.10,44.10,14.00,30.10
SO00807,2024-06-05,P009,R05,C0157,2,99.00,0.00,198.00,68.00,130.00
SO01413,2024-06-05,P018,R01,C0028,1,89.00,0.00,89.00,28.00,61.00
SO02084,2024-06-05,P002,R03,C0055,1,399.00,0.15,339.15,180.00,159.15
SO02091,2024-06-05,P001,R03,C0101,4,699.00,0.20,2236.80,1280.00,956.80
SO02126,2024-06-05,P015,R04,C0014,1,119.00,0.00,119.00,38.00,81.00
SO02743,2024-06-05,P019,R05,C0024,1,79.00,0.00,79.00,24.00,55.00
SO01280,2024-06-06,P006,R03,C0022,1,179.00,0.05,170.05,55.00,115.05
SO02078,2024-06-06,P007,R04,C0062,3,129.00,0.10,348.30,126.00,222.30
SO02223,2024-06-06,P012,R01,C0007,1,49.00,0.00,49.00,14.00,35.00
SO02369,2024-06-06,P014,R04,C0133,8,499.00,0.05,3792.40,1440.00,2352.40
SO03241,2024-06-06,P019,R01,C0065,1,79.00,0.10,71.10,24.00,47.10
SO03426,2024-06-06,P001,R08,C0045,1,699.00,0.05,664.05,320.00,344.05
SO03729,2024-06-06,P016,R06,C0169,2,95.00,0.00,190.00,60.00,130.00
SO00093,2024-06-07,P009,R03,C0017,1,99.00,0.00,99.00,34.00,65.00
SO00181,2024-06-07,P018,R08,C0169,4,89.00,0.20,284.80,112.00,172.80
SO00487,2024-06-07,P009,R04,C0093,1,99.00,0.10,89.10,34.00,55.10
SO00931,2024-06-07,P020,R01,C0147,3,29.00,0.15,73.95,24.00,49.95
SO01660,2024-06-07,P008,R07,C0002,8,299.00,0.00,2392.00,760.00,1632.00
SO02603,2024-06-07,P010,R07,C0153,4,69.00,0.10,248.40,88.00,160.40
SO02831,2024-06-07,P010,R04,C0118,2,69.00,0.00,138.00,44.00,94.00
